Post_ID,DateTime,Platform,Region,Topic,User_Age,User_Gender,Text,Likes,Shares,Comments,Engagement,Rating,Sentiment,
255,12-01-2026,Twitter,USA,Education,18,Male,"Average experience, could be improved",509,254,76,839,3,Neutral,
256,31-01-2026,Twitter,USA,Health,37,Female,It is acceptable for the price,836,137,156,1129,3,Neutral,
257,01-05-2025,Facebook,UK,Sports,52,Female,Very satisfied with the overall performance,986,118,64,1168,5,Positive,
258,02-10-2025,Facebook,India,Politics,20,Female,Very satisfied with the overall performance,920,264,27,1211,4,Positive,
259,02-01-2026,Instagram,Australia,Politics,28,Female,"Waste of money, not recommended",924,194,161,1279,1,Negative,
260,23-03-2026,Instagram,Canada,Entertainment,32,Female,"Average experience, could be improved",771,27,155,953,3,Neutral,
261,01-11-2025,Instagram,Australia,Health,19,Female,"Waste of money, not recommended",436,193,166,795,1,Negative,
262,28-03-2025,Twitter,USA,Health,50,Female,Amazing quality and fast delivery,166,196,133,495,4,Positive,
263,04-05-2025,Facebook,Canada,Education,20,Female,I recently bought this and it exceeded my expectations,107,52,148,307,4,Positive,
264,16-08-2025,Facebook,India,Politics,53,Female,"Average experience, could be improved",737,190,16,943,3,Neutral,
265,21-09-2025,Instagram,Canada,Technology,21,Male,This is one of the best services I have ever used,842,132,21,995,4,Positive,
266,14-04-2025,Twitter,India,Education,39,Female,"Average experience, could be improved",263,216,199,678,3,Neutral,
267,29-09-2025,Instagram,India,Politics,52,Female,Poor performance and bad customer support,681,138,61,880,2,Negative,
268,22-04-2025,Facebook,USA,Technology,29,Female,"The product is okay, nothing special about it",632,138,62,832,3,Neutral,
269,13-09-2025,Facebook,Canada,Politics,59,Male,"Absolutely loved the experience, highly recommended",362,265,131,758,4,Positive,
270,16-09-2025,Facebook,Australia,Politics,48,Female,"Average experience, could be improved",886,110,92,1088,3,Neutral,
271,07-05-2025,Instagram,India,Technology,57,Male,It is acceptable for the price,381,154,53,588,3,Neutral,
272,11-12-2025,Twitter,UK,Entertainment,42,Female,"Not too good, not too bad",963,112,105,1180,3,Neutral,
273,27-05-2025,Instagram,USA,Education,42,Female,Poor performance and bad customer support,243,149,74,466,1,Negative,
274,21-07-2025,Twitter,Canada,Sports,52,Male,It works fine but has some minor issues,815,196,25,1036,3,Neutral,
275,03-07-2025,Twitter,USA,Politics,56,Female,I recently bought this and it exceeded my expectations,141,134,86,361,5,Positive,
276,16-10-2025,Instagram,India,Product,22,Male,"Absolutely loved the experience, highly recommended",278,45,156,479,4,Positive,
277,15-11-2025,Instagram,UK,Entertainment,31,Female,"Average experience, could be improved",119,190,47,356,3,Neutral,
278,05-09-2025,Facebook,Canada,Technology,53,Female,Had a terrible experience using this service,498,228,19,745,2,Negative,
279,24-11-2025,Instagram,USA,Health,45,Female,Very satisfied with the overall performance,851,165,197,1213,5,Positive,
280,17-12-2025,Twitter,USA,Product,38,Male,Amazing quality and fast delivery,454,222,56,732,5,Positive,
281,19-10-2025,Facebook,India,Technology,51,Male,Had a terrible experience using this service,760,200,59,1019,1,Negative,
282,07-12-2025,Facebook,Canada,Entertainment,46,Male,I recently bought this and it exceeded my expectations,66,54,175,295,5,Positive,
283,27-05-2025,Instagram,India,Education,46,Male,"Average experience, could be improved",639,253,160,1052,3,Neutral,
284,07-10-2025,Twitter,UK,Technology,45,Male,Had a terrible experience using this service,475,260,20,755,2,Negative,
285,15-07-2025,Instagram,UK,Entertainment,31,Male,I recently bought this and it exceeded my expectations,952,130,130,1212,4,Positive,
286,18-12-2025,Facebook,Australia,Politics,26,Female,"Waste of money, not recommended",794,196,27,1017,2,Negative,
287,15-06-2025,Facebook,UK,Sports,33,Male,Very satisfied with the overall performance,821,254,72,1147,5,Positive,
288,09-12-2025,Facebook,Canada,Technology,20,Female,This is one of the best services I have ever used,957,128,173,1258,4,Positive,
289,18-01-2026,Twitter,Canada,Politics,30,Female,It works fine but has some minor issues,999,42,154,1195,3,Neutral,
290,28-06-2025,Facebook,USA,Politics,22,Male,It is acceptable for the price,146,293,47,486,3,Neutral,
291,10-05-2025,Twitter,India,Education,58,Female,"Not too good, not too bad",196,25,62,283,3,Neutral,
292,06-03-2026,Instagram,Australia,Sports,37,Male,I recently bought this and it exceeded my expectations,360,101,73,534,4,Positive,
293,03-07-2025,Twitter,UK,Politics,24,Male,"Average experience, could be improved",266,86,194,546,3,Neutral,
294,09-09-2025,Facebook,India,Sports,33,Female,"The product is okay, nothing special about it",473,293,145,911,3,Neutral,
295,29-01-2026,Twitter,USA,Health,19,Female,"Absolutely loved the experience, highly recommended",522,24,161,707,5,Positive,
296,04-12-2025,Facebook,UK,Product,28,Male,It works fine but has some minor issues,999,173,120,1292,3,Neutral,
297,18-07-2025,Instagram,Australia,Technology,27,Female,This is one of the best services I have ever used,183,72,102,357,4,Positive,
298,03-12-2025,Facebook,Canada,Entertainment,22,Male,The product did not meet my expectations,417,153,121,691,1,Negative,
299,19-06-2025,Facebook,Australia,Product,40,Male,Poor performance and bad customer support,969,195,91,1255,2,Negative,
300,26-12-2025,Twitter,India,Education,44,Male,"Average experience, could be improved",829,226,99,1154,3,Neutral,
301,18-08-2025,Facebook,Australia,Technology,45,Male,"Waste of money, not recommended",888,265,149,1302,2,Negative,
302,01-06-2025,Twitter,Australia,Entertainment,54,Female,"Absolutely loved the experience, highly recommended",646,61,180,887,4,Positive,
303,13-06-2025,Twitter,Canada,Politics,54,Male,"The product is okay, nothing special about it",854,179,115,1148,3,Neutral,
304,04-06-2025,Twitter,USA,Technology,43,Female,I recently bought this and it exceeded my expectations,744,217,167,1128,5,Positive,
305,05-09-2025,Twitter,India,Product,44,Male,It is acceptable for the price,745,58,66,869,3,Neutral,
306,14-12-2025,Instagram,Canada,Entertainment,46,Female,Amazing quality and fast delivery,729,102,129,960,5,Positive,
307,28-07-2025,Instagram,UK,Health,41,Male,"Average experience, could be improved",103,286,41,430,3,Neutral,
308,24-07-2025,Twitter,Australia,Health,20,Male,Very satisfied with the overall performance,339,53,157,549,5,Positive,
309,05-07-2025,Facebook,UK,Entertainment,59,Female,Very disappointed with the product quality,863,146,163,1172,2,Negative,
310,07-10-2025,Instagram,India,Health,35,Male,Poor performance and bad customer support,304,125,189,618,2,Negative,
311,11-04-2025,Instagram,UK,Politics,58,Male,It works fine but has some minor issues,602,290,139,1031,3,Neutral,
312,21-03-2026,Instagram,Australia,Education,42,Female,Had a terrible experience using this service,790,152,101,1043,1,Negative,
313,12-09-2025,Twitter,Canada,Product,18,Female,The product did not meet my expectations,798,286,121,1205,2,Negative,
314,27-12-2025,Instagram,Australia,Product,41,Male,"Absolutely loved the experience, highly recommended",393,248,33,674,5,Positive,
315,06-11-2025,Facebook,Australia,Technology,51,Female,The product did not meet my expectations,887,229,35,1151,2,Negative,
316,18-01-2026,Instagram,Canada,Entertainment,37,Female,I recently bought this and it exceeded my expectations,409,265,164,838,5,Positive,
317,10-10-2025,Instagram,Canada,Health,48,Female,Very satisfied with the overall performance,788,46,96,930,4,Positive,
318,16-09-2025,Twitter,Canada,Health,22,Male,This is one of the best services I have ever used,390,56,126,572,4,Positive,
319,30-06-2025,Twitter,USA,Sports,31,Male,"Average experience, could be improved",936,33,80,1049,3,Neutral,
320,14-02-2026,Twitter,Canada,Sports,20,Male,"Average experience, could be improved",576,200,90,866,3,Neutral,
321,23-11-2025,Twitter,UK,Product,53,Male,"Not too good, not too bad",246,49,150,445,3,Neutral,
322,06-02-2026,Twitter,Canada,Product,53,Male,"Not too good, not too bad",592,21,152,765,3,Neutral,
323,03-05-2025,Instagram,UK,Technology,43,Male,I recently bought this and it exceeded my expectations,312,16,176,504,4,Positive,
324,17-02-2026,Facebook,Canada,Technology,38,Male,Had a terrible experience using this service,882,159,24,1065,2,Negative,
325,06-03-2026,Instagram,Australia,Politics,29,Female,It is acceptable for the price,961,162,200,1323,3,Neutral,
326,25-04-2025,Twitter,India,Education,31,Female,Had a terrible experience using this service,51,152,10,213,1,Negative,
327,23-07-2025,Facebook,UK,Product,53,Male,Very disappointed with the product quality,866,283,113,1262,1,Negative,
328,23-01-2026,Twitter,UK,Politics,50,Female,"Absolutely loved the experience, highly recommended",342,194,107,643,5,Positive,
329,22-01-2026,Facebook,Canada,Health,25,Female,Amazing quality and fast delivery,236,130,99,465,5,Positive,
330,03-12-2025,Facebook,USA,Product,24,Male,This is one of the best services I have ever used,711,64,182,957,4,Positive,
331,05-02-2026,Instagram,India,Education,54,Female,Amazing quality and fast delivery,135,215,54,404,5,Positive,
332,27-11-2025,Twitter,Australia,Health,44,Female,Very disappointed with the product quality,57,97,79,233,2,Negative,
333,16-02-2026,Facebook,India,Health,60,Male,Very disappointed with the product quality,195,168,125,488,2,Negative,
334,18-10-2025,Instagram,Australia,Technology,39,Male,Poor performance and bad customer support,644,61,47,752,2,Negative,
335,31-01-2026,Twitter,Canada,Health,47,Male,It is acceptable for the price,130,183,143,456,3,Neutral,
336,20-01-2026,Facebook,Canada,Health,23,Female,"Absolutely loved the experience, highly recommended",204,186,154,544,4,Positive,
337,13-01-2026,Instagram,UK,Sports,23,Female,"Absolutely loved the experience, highly recommended",183,223,85,491,5,Positive,
338,05-02-2026,Instagram,USA,Education,31,Male,Amazing quality and fast delivery,854,65,99,1018,5,Positive,
339,25-08-2025,Instagram,UK,Product,54,Female,Very satisfied with the overall performance,889,239,48,1176,4,Positive,
340,16-08-2025,Facebook,Canada,Product,33,Male,Poor performance and bad customer support,637,67,44,748,2,Negative,
341,06-06-2025,Twitter,Canada,Sports,29,Male,Amazing quality and fast delivery,502,271,179,952,4,Positive,
342,06-09-2025,Facebook,India,Health,22,Male,Poor performance and bad customer support,671,203,60,934,1,Negative,
343,05-08-2025,Instagram,USA,Education,23,Male,Amazing quality and fast delivery,844,53,183,1080,4,Positive,
344,25-11-2025,Facebook,Australia,Health,22,Male,"Average experience, could be improved",376,23,76,475,3,Neutral,
345,21-03-2026,Facebook,Australia,Entertainment,30,Female,Poor performance and bad customer support,610,109,146,865,2,Negative,
346,04-08-2025,Facebook,India,Entertainment,56,Female,"Not too good, not too bad",635,300,66,1001,3,Neutral,
347,09-04-2025,Instagram,Australia,Product,36,Male,"Average experience, could be improved",75,273,150,498,3,Neutral,
348,24-04-2025,Facebook,UK,Technology,51,Female,It works fine but has some minor issues,837,28,38,903,3,Neutral,
349,11-06-2025,Instagram,India,Education,21,Male,"Waste of money, not recommended",930,241,100,1271,1,Negative,
350,03-01-2026,Instagram,Australia,Entertainment,18,Female,This is one of the best services I have ever used,837,235,54,1126,4,Positive,
351,09-12-2025,Twitter,USA,Technology,38,Male,"Absolutely loved the experience, highly recommended",649,256,175,1080,5,Positive,
352,17-12-2025,Facebook,India,Sports,56,Female,"Average experience, could be improved",969,274,11,1254,3,Neutral,
353,21-10-2025,Twitter,Canada,Health,20,Female,Amazing quality and fast delivery,296,285,16,597,4,Positive,
354,26-12-2025,Facebook,UK,Education,58,Female,"Waste of money, not recommended",617,198,128,943,2,Negative,
355,23-05-2025,Facebook,Australia,Technology,59,Male,Very disappointed with the product quality,561,83,163,807,1,Negative,
356,11-06-2025,Facebook,Australia,Education,40,Female,"Not too good, not too bad",927,237,84,1248,3,Neutral,
357,12-03-2026,Instagram,Canada,Sports,54,Male,It is acceptable for the price,713,32,39,784,3,Neutral,
358,30-07-2025,Twitter,USA,Education,34,Male,I recently bought this and it exceeded my expectations,748,88,173,1009,4,Positive,
359,30-04-2025,Facebook,Australia,Politics,24,Male,"The product is okay, nothing special about it",429,95,99,623,3,Neutral,
360,17-03-2026,Twitter,Australia,Product,43,Female,Had a terrible experience using this service,747,290,49,1086,1,Negative,
361,13-03-2026,Instagram,Australia,Health,54,Male,It works fine but has some minor issues,544,31,112,687,3,Neutral,
362,03-11-2025,Instagram,India,Education,55,Female,"Not too good, not too bad",607,200,104,911,3,Neutral,
363,11-01-2026,Instagram,USA,Product,38,Female,I recently bought this and it exceeded my expectations,473,229,145,847,4,Positive,
364,03-02-2026,Facebook,Australia,Entertainment,22,Male,Very satisfied with the overall performance,884,25,113,1022,5,Positive,
365,12-02-2026,Facebook,Australia,Sports,57,Male,It works fine but has some minor issues,947,209,151,1307,3,Neutral,
366,21-10-2025,Instagram,USA,Politics,48,Female,"Average experience, could be improved",976,263,90,1329,3,Neutral,
367,27-01-2026,Facebook,Canada,Product,51,Male,"The product is okay, nothing special about it",64,184,58,306,3,Neutral,
368,27-08-2025,Twitter,Australia,Product,29,Male,This is one of the best services I have ever used,466,89,154,709,4,Positive,
369,03-12-2025,Instagram,Australia,Education,38,Male,This is one of the best services I have ever used,724,101,136,961,4,Positive,
370,07-05-2025,Twitter,Australia,Technology,49,Male,Had a terrible experience using this service,963,128,57,1148,1,Negative,
371,05-07-2025,Facebook,India,Technology,59,Female,Poor performance and bad customer support,782,242,6,1030,1,Negative,
372,13-09-2025,Twitter,India,Sports,45,Male,"Waste of money, not recommended",936,128,72,1136,1,Negative,
373,14-08-2025,Facebook,USA,Product,19,Male,Very disappointed with the product quality,647,250,28,925,2,Negative,
374,14-11-2025,Facebook,Canada,Education,50,Male,Very satisfied with the overall performance,403,22,11,436,4,Positive,
375,11-03-2026,Instagram,India,Education,20,Female,Had a terrible experience using this service,864,13,156,1033,1,Negative,
376,26-09-2025,Instagram,USA,Education,47,Female,Poor performance and bad customer support,595,169,197,961,2,Negative,
377,31-12-2025,Instagram,Canada,Entertainment,49,Female,Had a terrible experience using this service,491,269,19,779,1,Negative,
378,24-04-2025,Facebook,Canada,Technology,43,Female,It is acceptable for the price,483,56,175,714,3,Neutral,
